Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality Encoded
-0.03408041154081752,-0.690715340918067,-0.6085893223722697,-0.45045530767657926,-0.8445812629429222,-0.12072072152407543,0.4023026350195451,-0.588658459030567,-1.1681628436532268,2
-0.25729505354250226,0.3495072127914679,-0.7267055383145364,-0.6588917597494607,0.4933291787472544,-0.04664256835891301,0.2557749914404967,-0.6717475423603732,0.7435975288236634,2
-1.0311058124816759,0.2927678007709483,0.26709986478591513,0.13097269021093225,-0.22621929409452135,0.3830107199990291,0.23745903599311563,-0.8933184312398562,0.7959745253298796,2
-0.4358667671438499,-1.9515911635962915,-0.5719325657005317,-0.8746417715441976,-1.45170028690317,-0.6985303162123422,-0.6417068254811741,0.7407668742463321,0.3507700550270421,0
-0.525152623944524,0.040592636235303396,-0.5393487819923202,-0.5199341250342063,-0.50729291629834,-0.6540834243132448,-0.8981302017445084,1.1839086520052984,-1.272916836665659,0
1.3944932972699644,1.6734268266036036,-0.22572986380078422,0.19313794784670404,1.853725510213736,1.1682391435497506,0.5854621894933556,-1.4749420145484997,1.1560663763101158,1
1.7367557483392149,0.7845093716154558,-0.7511433760956951,-0.5272476847560619,0.5270580134117128,0.3978263506320615,0.5488302785985936,-1.0594965978994688,1.555440974670014,3
0.14449130206053015,-0.6591934453511114,-0.6167352682993226,-0.49067988614678437,-0.24870518387082677,0.5311670263293539,-0.22043985019141027,-0.588658459030567,-0.3563193978068761,2
-0.09360431607460043,1.4969042114286524,-0.40086770123242116,-0.2749298743520474,2.101070297753097,0.2644856749347694,0.9700972538883569,-0.8379257090199854,-0.07479304158596421,3
0.47187277699633484,0.6584217893476333,-0.36828391752420964,-0.21276461671627578,0.6282445174050872,0.7830327470909063,0.34735476867740195,-0.9764075145696625,0.2460160620146098,3
-0.5549145762114152,-0.27462631943425275,-0.7674352679498009,-0.9038960104316197,-0.9120389322718384,-0.6096365324141473,-1.191185488902605,1.2669977353351047,0.20673331463494768,0
0.36770594406221485,-1.1887612908759655,-0.7552163490592215,-0.7210570173852324,-0.5410217509627978,1.3756579724122056,0.054299481519305526,-0.6994439034703084,0.14126206900217747,2
-1.4924160726184912,-1.0563693294947523,-0.6696839168251663,-0.6332943007229666,-0.03508923099592442,-0.50592711798292,-0.75160255816546,0.49149962425691346,0.26565743570444084,0
-0.2126521251421652,-1.0311518130411874,0.35670526998349683,0.13828624993278785,-0.3611346327523542,-0.817055361276602,-0.8798142462971273,0.7130705131363968,0.06924369880613024,0
-1.1501536215492412,0.6584217893476333,-0.6371001331169548,-0.6662053194713162,-1.0357113260415187,-0.5503740098820173,-0.5867589591390309,0.5468923464767845,-1.7377626806583275,0
0.2933010633949866,0.5575517235333757,0.09196202735427814,-0.011641724365249774,0.12231199743821382,0.2644856749347694,-0.037280295717599735,-0.14551668127160042,-0.3497722732435991,2
-1.0608677647485676,0.33689845456468637,-0.6371001331169548,-0.7247137972461601,-0.9007959873836859,-0.9355804063408619,-0.9897099789814137,1.6547467908742006,-0.9062778611221458,0
1.1266357268679432,0.7025524431413713,0.3241214862752854,0.9647184985024584,2.280957415963541,0.5459826569623863,0.6404100558354988,-1.1979784034491459,0.4096941760965353,3
0.6950874189980195,-0.678106582691285,-0.4538163497582649,-0.5309044646169896,0.23474144631974125,-0.43184896481775753,0.035983526071924475,-0.6440511812504378,-0.39560214518653825,2
1.1563976791348338,1.711253101283951,-0.7959460786944859,-0.20545105699442018,1.2016347067008772,0.24967004430173667,-0.6783387363759361,-0.20090940349147127,2.0006454449728515,3
-0.3614618864766217,-1.6363722079267353,-0.6778298627522191,-0.5784426028090502,0.4820862338591015,-0.0910894602580103,-0.9713940235340326,-0.11782032016166513,-1.0437674769509633,2
-0.3614618864766217,0.4692904159458996,-0.6656109438616398,-0.7064298979415214,-1.9463898619818911,-1.2318930190015118,-0.8431823354023652,1.6547467908742006,0.1478091935654545,0
-0.6590814091455346,-0.7411503738251962,-0.804092024621539,-1.1123324625045012,-0.12503279010114643,-0.817055361276602,-0.9530780680866515,0.43610690203704283,0.25256318657788684,0
-0.8078911704799911,-1.3652839060509172,-0.48232716050295,-0.5418748041997729,-0.3498916878642013,-0.8022397306435697,-0.8614982908497463,0.7684632353562675,-0.23847115566788973,0
-0.5697955523448611,-1.2707182193500504,-0.8000190516580123,-1.0318833055640908,-0.3948634674168125,-1.1429992352033167,-1.0263418898761758,2.624119429721939,0.5471837919253527,0
-1.105510693148904,-0.5015839675163333,-0.15241635045730834,-0.32612479240503583,-0.9907395464889075,-0.7726084693775046,-1.0446578453235567,0.8515523186860738,-1.1354272208368417,0
-0.004318459273926331,-0.05397305046556345,-0.7389244572051158,-0.9624044882064636,-1.2493272789164207,-0.7133459468453747,-0.75160255816546,0.4638032631469782,-1.312199584045321,0
1.1266357268679432,0.13515832293617025,-0.4090136471594741,-0.49799344586863986,0.6507304071813931,-0.5503740098820173,0.6404100558354988,-1.3641565701087581,0.9138227674688659,3
-0.06384236380770872,-0.2809306985476444,-0.6819028357157456,-0.7649383757163652,-0.6534511998443253,-1.0541054514051218,-0.8614982908497463,0.49149962425691346,-0.2973952767373829,0
3.3439011707513444,0.8727706792029318,1.9288728339047032,2.2299643303834586,0.5832727378524765,3.642449459266176,1.4829440064150263,-1.5303347367683704,1.8827972028338649,1
2.1831850323425845,1.755383755077689,0.588864728904504,0.9903159575289525,0.18976966676713045,1.8645737833022777,0.5121983677038314,-1.3641565701087581,0.42278842522308935,1
-1.0013438602147846,-1.5670240376794329,0.15712959477070126,-0.044552743113599434,0.0211254934448393,-0.6985303162123422,-0.9897099789814137,0.6853741520264616,0.5079010445456906,0
0.7992542519321385,1.9003844746856846,0.014575541047275814,0.10903201104536599,0.8980751947207529,0.24967004430173667,0.6404100558354988,-0.9210147923497918,-0.37596077149670715,3
-0.04896138767426338,0.9925538823573626,2.617205264740672,2.3469812859331465,0.0323684383329918,1.449736125577368,0.09093139241406763,0.43610690203704283,1.614365095739507,3
-1.2245585022164693,0.6016823773271128,-0.5312028360652673,-0.49067988614678437,-1.3392708380216427,-0.5948209017811148,-1.0812897562183188,0.6576777909165262,-0.2777539030475519,0
-0.34658091034317634,1.0114670196975357,2.572402562141881,2.3140702671847966,-0.12503279010114643,-0.476295856716855,0.3839866795721641,-0.28399848682127743,0.632296411247954,2
-0.37634286261006755,0.5575517235333757,0.4096539185093406,0.14194302979371565,-1.2493272789164207,-1.0392898207720893,-0.9530780680866515,0.7407668742463321,-0.1664527854718425,0
-0.3019379819428393,0.13515832293617025,-0.066883918223253,-0.19082393755070926,-0.17000456965375765,-0.5800052711480824,-0.33033558287569614,1.3223904575549754,-0.11407578896562634,0
-1.165034597682687,-1.2644138402366591,-0.7267055383145364,-0.7978493944647151,-0.3274057980878959,-0.9355804063408619,-0.9897099789814137,0.49149962425691346,0.324581556773934,0
0.48675375312977964,0.0027663615549561177,1.4238241864274246,1.5534600561118255,1.5838948328980704,3.0646398645779085,1.1349408529147869,-0.9764075145696625,0.7501446533869404,1
1.1117547507344974,0.8601619209761494,-0.6941217546063249,-1.0245697458422354,1.471465384016543,2.8424054050824212,2.0324226698364574,-1.641120181208112,2.6226222784841684,1
0.1296103259270843,1.5347304861089996,1.1468620249076262,1.3486803838998715,0.5607868480761706,1.968283197733505,0.45725050136168827,-1.142585681229275,1.843514455454203,3
1.3796123211365185,0.5575517235333757,1.9858944553940736,2.010557538727794,1.9436690693189584,0.44227324253115907,0.365670724124783,0.02066148538801187,0.47516542172930554,3
-0.7930101943465457,-0.32506135234138156,-0.11575959378557027,0.24798964576062021,0.08858316277375551,0.7237702245587763,-0.037280295717599735,-0.8102293479100501,-0.2908481521741059,3
-0.3316999342097305,-0.4574533137225957,-0.46603526864884426,-0.6223239611401833,0.3696567849775741,0.8571109002560687,-0.18380793929664815,-0.09012395905172983,0.6977676568807242,2
-1.8793214520880783,-0.8546291978662363,-0.7144866194239571,-0.8527010923786312,-0.6084794202917144,-0.9652116676069269,-1.0629738007709377,0.8792486797960092,-0.14681141178201143,0
-1.7751546191539582,0.0027663615549561177,-0.6941217546063249,-0.8088197340474982,-0.7546377038377002,-0.6244521630471798,-0.5867589591390309,1.2393013742251695,-1.4693305735639697,0
-0.6590814091455346,0.507116690626246,-0.7755812138768537,-0.914866350014403,-0.5747505856272561,-0.5800052711480824,-1.1179216671130807,0.6853741520264616,0.17399769181856256,0
-1.1352726454157958,-0.04766867135217269,-0.7307785112780629,-0.7978493944647151,-0.7658806487258527,-1.0392898207720893,-1.0629738007709377,0.49149962425691346,-1.0372203523876862,0
-0.7037243375458717,-1.4283276971848284,2.0592079687375495,1.9959304192840825,-0.4510781918575762,-0.26887702785440026,0.16419521420359184,1.3223904575549754,0.5864665393050149,2
1.7962796528729974,1.2447290468930075,-0.32755418788894525,0.18582438812484844,1.6850813368914448,3.020192972678811,2.1423184025207433,-1.5580310978783058,2.3803786696429183,1
-0.37634286261006755,-1.5607196585660421,-0.7063406734969042,-0.7356841368289433,-1.4292143971268647,-0.8763178838087321,-1.2461333552447482,0.6022850686966551,-1.7115741824052193,0
0.38258692019566076,-0.3124525941146,-0.6533920249710604,-0.39926038962359073,0.17852672187897753,0.6645077020266463,-0.0922281620597429,-0.588658459030567,0.07579082336940726,2
2.3915186982108234,1.9066888537990754,5.04469715100243,5.104193301072667,1.8087537306611252,0.9015577921551663,1.464628050967645,-0.311694847931213,-0.3563193978068761,1
0.5165157053966714,0.7025524431413713,0.13269175698954255,0.9610617186415307,0.8755893049444479,2.5460927924217716,0.8235696103093089,-1.3087638478888872,0.6715791586276162,1
2.689138220879736,1.5158173487688256,-0.6493190520075341,-0.410230729206374,-0.3049199083115905,-0.5948209017811148,0.12756330330882973,-0.6717475423603732,0.8352572727095416,3
0.23377715886120426,0.4188553830387708,0.05123229771901373,-0.12134512019308215,0.4146285645301853,1.0941609903845881,-0.3852834492178393,-0.22860576460140683,1.0840480061140685,2
-0.15312822060838283,0.847553162749367,0.4626025670351843,0.5185913554692734,0.06609727299745011,-1.8985963974879736,-0.018964340270218684,-0.7548366256901793,0.26565743570444084,2
-0.7632482420796546,0.7655962342752826,-0.026154188587988597,-0.08477732158380469,-0.09130395543668812,-1.1874461271024142,0.07261543696668658,-0.09012395905172983,-0.2581125293577208,2
-0.34658091034317634,1.8499494417785558,-0.09539472896793806,-0.011641724365249774,1.246606486253488,-0.017011307092847885,0.4389345459143072,-0.8379257090199854,0.5930136638682919,3
-1.373368263550926,-1.358979526937526,-0.16870824231141404,-0.3846332701798798,-1.7102880193306833,-1.1133679739372517,-0.6050749145864119,0.49149962425691346,-0.42833776800292334,0
-0.2721760296759481,0.10363642736921462,2.2424917520962393,2.1860829720523256,0.4933291787472544,-0.7429772081114396,0.5671462340459746,-1.004103875679598,1.7518547115683245,3
0.2933010633949866,-0.022451154898607835,3.0774512096191597,2.9320660636815856,1.0892052578193498,1.5534455400085954,1.464628050967645,-0.45017665348089,1.1495192517468387,3
-1.2692014306168065,-0.633975928897547,-0.22572986380078422,-0.35172225143153,-0.6197223651798673,-1.246708649634544,-1.0263418898761758,0.6299814298065904,0.5864665393050149,0
-0.06384236380770872,-0.43854017638242204,-0.2990433771442601,-0.5235909048951342,-0.49604997141018703,-0.9207647757078294,-0.623390870033793,0.7130705131363968,-0.7884296189831594,0
-1.8644404759546322,0.23602838875042784,-0.685975808679272,-0.783222275021004,-1.1481407749230461,-0.23924576658833516,-1.2278173997973671,0.6576777909165262,-1.8359695491074828,0
0.47187277699633484,-1.2770225984634416,-0.7633622949862745,-0.2529891951864809,-0.3836205225286596,2.3386739635593172,1.0250451202305004,-0.45017665348089,1.5227053518536289,3
4.251640714891529,-0.25571318209407956,0.9717241874759894,0.869642222118337,2.0111267386478744,1.8793894139353098,2.911588531310747,-0.8933184312398562,0.940011265721974,1
-0.2870570058093934,-1.150935016195619,0.6458863503938742,0.3686633811712357,-0.0013603963314665068,-0.6837146855793097,-0.6417068254811741,0.6576777909165262,-1.5282546946334628,0
0.2933010633949866,0.30537655899773075,0.9432133767313042,0.5588159339394786,0.26847028098419956,-0.07627382962497788,-0.14717602840188604,-0.17321304238153598,0.6584849095010621,2
-0.7483672659462087,-0.38810514347529323,-0.44159743086768555,-0.7100866778024492,-1.193112554475657,-0.8022397306435697,-1.0629738007709377,0.4638032631469782,-0.04860454333285613,0
-0.6442004330120893,-0.04766867135217269,-0.1809271612019934,-0.19082393755070926,0.14479788721451922,0.08669810733837939,-0.11054411750712395,0.29762509648736585,-0.10098153983907229,2
0.7546113235318019,-0.05397305046556345,-0.4986190523570557,0.0029853950784612874,0.9992616987141274,2.605355314953902,1.043361075677881,-0.9764075145696625,1.4834226044739667,1
-0.49539067167763284,-0.43223579726903083,-0.5434217549558465,-0.7649383757163652,-1.462943231791323,-0.7577928387444721,-0.9530780680866515,0.43610690203704283,-0.9128249856854229,0
-1.4328921680847089,-1.5859371750196065,-0.6330271601534283,-0.7685951555772931,-0.6646941447324781,-0.6392677936802122,-0.8614982908497463,0.49149962425691346,0.31148730764738003,0
-0.8078911704799911,0.891683816543105,-0.6085893223722697,-0.40291716948451856,-0.43983524696942333,-0.15035198279014028,-0.037280295717599735,-0.311694847931213,0.8221630235829877,2
-0.6144384807451981,-0.4574533137225957,0.23044310811417723,0.19679472770763184,0.5383009582998652,1.331211080513108,-0.037280295717599735,-0.865622070129921,-0.5658273838317408,2
-1.1799155738161324,-1.0122386757010142,-0.38864878234184186,-0.5418748041997729,-1.406728507350559,-0.16516761342317274,-0.9164461571918895,0.5745887075867199,-1.5217075700701859,0
0.6058015621973455,1.755383755077689,1.3790214838286337,1.703388030409863,0.5832727378524765,0.9460046840542633,1.1898887192569296,-0.5055693757007608,0.10197932162251534,3
-0.7632482420796546,-0.41332265992885764,-0.5719325657005317,-0.596726502113689,-1.0357113260415187,-0.846686622542667,-0.5867589591390309,2.208674013072908,-0.7033169996605582,0
